% Model:              Gyroid2-0.5.mph
% Version:            COMSOL 6.2.0.290
% Date:               Apr 30 2025, 16:48
% Table:              切面 - 切面
% zp (mm)                速度大小 (m/s)               温度 (degC)                压力 (Pa)
17.6                     4.711196667403976        75.32777223694092        43.7710052848812
17.800000000000004       4.701368304204261        75.39690654914381        43.51906024251042
18.000000000000004       4.684639985627645        75.4754986895162         43.2120494422111
18.200000000000003       4.659611773984545        75.57566464848337        42.835132630777125
18.400000000000006       4.627206419618268        75.66067930393642        42.35270093488194
18.6                     4.668229047951246        75.49336556380821        41.68471996003141
18.800000000000004       4.656747166366492        75.48361949883653        41.20903128764595
19                       4.575456249358595        75.67479213020628        40.91188003922858
19.200000000000003       4.529798780601766        75.6761116065786         40.65480908817755
19.40000000000001        4.515485637675866        75.59107085737243        40.40319472578521
19.6                     4.511821466112478        75.52873349107108        40.16431297809484
19.800000000000004       4.516603270501031        75.46563522871556        39.93341754658372
20                       4.524318812519565        75.43565521776497        39.6945088429764
20.200000000000003       4.530112663011454        75.44717689277459        39.44307057216991
20.400000000000006       4.536831809265309        75.48100284883255        39.17135357581044
20.6                     4.545520370670002        75.56271229319141        38.845594635542874
20.800000000000004       4.550034821396539        75.75702297703143        38.4362983009641
21                       4.566687055615534        75.99063644168794        37.863500668375345
21.200000000000003       4.62806979248439         76.0534369247528         37.09543518662854
21.400000000000006       4.6176430588162045       76.26785696122916        36.5585791754859
21.6                     4.536737586910142        76.67013355115058        36.178013110736615
21.800000000000004       4.514358330527521        76.85569227159203        35.852872024999215
22                       4.509937319984324        76.96344829414079        35.58916555505475
22.200000000000003       4.517867585782641        77.02329207507086        35.32510192861565
22.400000000000006       4.535950767091444        77.05930554986739        35.05912824277596
22.6                     4.5550010456818155       77.07913579171446        34.7858361431874
22.800000000000004       4.574243615275174        77.09031748347928        34.491790559798744
23                       4.590048983583161        77.10161115194396        34.16631534491353
23.200000000000003       4.602323635586526        77.12529843157672        33.778505290973875
23.40000000000001        4.610861326909077        77.1261798078106         33.29574543498456
23.6                     4.663123842100469        76.95943034696357        32.663502366433356
23.800000000000004       4.662936380811612        76.9654966634439         32.14344781519866
24                       4.590451129592343        77.16515290630477        31.667062283261938
24.200000000000003       4.56314051160116         77.18266937326045        31.24797790695394
24.400000000000006       4.5688079500858585       77.07783186400061        30.867976465707237
24.600000000000012       4.572554051244412        77.03354864111056        30.500081370343885
24.8                     4.587506338016664        77.00217692235762        30.13036242503508
25                       4.6055130637446915       77.01647928349777        29.749273472927417
25.200000000000003       4.624759596419771        77.06022170534591        29.36346562343785
25.400000000000006       4.644863457506358        77.15152289215858        28.948573224459878
25.60000000000001        4.6627774054452535       77.29309017228763        28.457561908067433
25.799999999999997       4.6681645252026405       77.50266601130608        27.89413241057665
26.000000000000004       4.680827996633777        77.70488536117941        27.16661434192891
26.200000000000003       4.7436938834147435       77.73004864268758        26.24899576773664
26.400000000000006       4.735013753480343        77.91905219397091        25.69117098113988
26.60000000000001        4.664758327060759        78.25801634271663        25.36940327019385
26.799999999999997       4.644583872365053        78.40648295727159        25.079966483599065
27                       4.646942058680173        78.4910021275825         24.8263547266758
27.200000000000003       4.657955191337447        78.54939591619846        24.604262929532567
27.40000000000001        4.67461509761282         78.58781152742058        24.39340460361786
27.60000000000001        4.684037317677961        78.63385931466955        24.188626360433506
27.799999999999997       4.687132839069576        78.68260428875062        23.97530262955769
28                       4.68386138110405         78.72432956868494        23.708802231923848
28.200000000000003       4.661923005812345        78.78065465259196        23.377360515772878
28.400000000000006       4.6369769844029625       78.80776945576814        22.91880304844737
28.600000000000012       4.677183053100747        78.65110879446354        22.322706169555005
28.8                     4.658787375814795        78.66602961799165        21.943561392192567
29                       4.56894649477341         78.84617730293492        21.692092485428045
29.200000000000003       4.518978199093354        78.84855021641509        21.468715908296996
29.400000000000006       4.4917755391871665       78.82503642430538        21.25002927548569
29.60000000000001        4.4758627003977525       78.8150693554627         21.030376284782452
29.799999999999997       4.46448553945016         78.83029878626363        20.803381469610876
30                       4.462861765895357        78.86320977311435        20.562172921536945
30.200000000000003       4.460464599174741        78.93904549385208        20.28540737999627
30.400000000000006       4.46236984594732         79.04932676912597        19.98854344180661
30.60000000000001        4.47223069637983         79.18430408482712        19.6156891918291
30.799999999999997       4.4882467960618255       79.37461101830087        19.140628764330653
31                       4.523650563386671        79.56727994786043        18.47591043835671
31.200000000000003       4.589152993416139        79.66881414970544        17.6530139780251
31.400000000000006       4.5887424419539675       79.86472044387317        17.020491202840013
31.60000000000001        4.5277215650177975       80.16678902967969        16.551729601352147
31.799999999999994       4.520465204524533        80.3042824989576         16.148482843905718
32                       4.53278391243807         80.39203359398347        15.776660232453475
32.2                     4.550947741714722        80.45485465993026        15.41485645726022
32.400000000000006       4.572403040754058        80.52239062668542        15.051632726932489
32.60000000000001        4.603600055706548        80.5742315808563         14.671627503788725
32.8                     4.639317901916232        80.6200572095003         14.273492424719825
33                       4.67750343587008         80.67891326076243        13.81867767792012
33.2                     4.723997946392507        80.72449423848717        13.28247838446636
33.400000000000006       4.7476283613113495       80.73268571392882        12.643213394404262
33.60000000000001        4.813372124912619        80.6052216878326         11.841354584396223
33.8                     4.831239480016969        80.61130844681689        11.106336334147038
34                       4.76765835014247         80.80544980423625        10.304276352633968
34.2                     4.736208564924786        80.86606202512662        9.639491837324895
34.400000000000006       4.7396654960695725       80.8453249805731         9.099964077384108
34.600000000000016       4.749537270896828        80.825704823098          8.631437924676714
34.8                     4.762780567031358        80.81239945368442        8.189630951116365
35                       4.781727399125125        80.8034484514936         7.766920208387657
35.2                     4.80202009503159         80.82435090374095        7.35094348306616
35.400000000000006       4.818767487008151        80.88566895757947        6.934944400396332
35.60000000000001        4.832146119786581        80.9917006174496         6.4453468270694
35.8                     4.843133002775459        81.16314593601753        5.888616471948419
36.00000000000001        4.860806666330609        81.39443106678183        5.109698720216964
36.2                     4.917797356015342        81.45420499712841        4.145760877060091
36.400000000000006       4.911112855498386        81.57849565179694        3.6210771692347437
36.60000000000001        4.820002392605725        81.81936782104069        3.403387328181831
36.80000000000001        4.779530966183801        81.91539545720464        3.206974762339625
37                       4.767096175207988        81.97898218257154        2.999196714858789
37.2                     4.764780038648359        82.02818451595003        2.810950172734697
37.40000000000001        4.764229648386346        82.07208145135077        2.640602488307588
37.60000000000001        4.764083265376079        82.11857887000076        2.446664060998791
37.80000000000001        4.758294131226385        82.15912521820948        2.2339746037253883
